date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:56	169493/169493	---M--	200	added ('OK')	image/jpeg	etag:%22e993c2b9b8f6f6bd%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2023/02/Iran-Protests-for-Website.jpeg?fit=1024%2C768&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2023/02/Iran-Protests-for-Website2e39.jpg	(from https://gamaan.org/timeline/)
21:16:56	209340/209340	---M--	200	added ('OK')	image/jpeg	etag:%221213163fc5c12c6c%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2023/12/Image-31-12-2023-at-12.59.jpeg?fit=926%2C1016&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2023/12/Image-31-12-2023-at-12.59a558.jpg	(from https://gamaan.org/timeline/)
21:16:57	2285/2285	---MCZ	200	added ('OK')	text/css	etag:W/%22659158d9-8ed%22	https://gamaan.org/wp-content/uploads/elementor/css/post-3308.css?ver=1704024281	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-33082396.css	(from https://gamaan.org/methodology/)
21:16:58	26041/26041	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:16:58%20GMT	https://gamaan.org/fa/%d8%b1%d9%88%d8%b4-%d8%b4%d9%86%d8%a7%d8%b3%db%8c/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%d8%b1%d9%88%d8%b4-%d8%b4%d9%86%d8%a7%d8%b3%db%8c/index.html	(from https://gamaan.org/methodology/)
21:16:58	12377/12377	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:58%20GMT	https://gamaan.org/wp-json/wp/v2/pages/3308	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/3308.json	(from https://gamaan.org/methodology/)
21:16:59	2322/2322	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:59%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fmethodology%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed6327.json	(from https://gamaan.org/methodology/)
21:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:16:59%20GMT	https://gamaan.org/?p=3308	C:/My%20Web%20Sites/UM/gamaan.org/indexfd82.html	(from https://gamaan.org/methodology/)
21:17:01	2523/2523	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:17:00%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fmethodology%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embedd63a	(from https://gamaan.org/methodology/)
21:17:01	4284/4284	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-10bc%22	https://gamaan.org/wp-content/uploads/elementor/css/post-1897.css?ver=1694178732	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-1897a4da.css	(from https://gamaan.org/about-us/)
21:17:02	17310/17310	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:02%20GMT	https://gamaan.org/wp-json/wp/v2/pages/1897	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/1897.json	(from https://gamaan.org/about-us/)
21:17:02	24636/24636	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:17:02%20GMT	https://gamaan.org/fa/%d8%af%d8%b1%d8%a8%d8%a7%d8%b1%d9%87-%d9%85%d8%a7/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%d8%af%d8%b1%d8%a8%d8%a7%d8%b1%d9%87-%d9%85%d8%a7/index.html	(from https://gamaan.org/about-us/)
21:17:03	2081/2081	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:03%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fabout-us%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed7974.json	(from https://gamaan.org/about-us/)
21:17:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:17:03%20GMT	https://gamaan.org/?p=1897	C:/My%20Web%20Sites/UM/gamaan.org/indexe481.html	(from https://gamaan.org/about-us/)
21:17:05	2238/2238	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:17:04%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed2070	(from https://gamaan.org/about-us/)
21:17:05	232321/232321	---MCZ	200	added ('OK')	text/css	etag:W/%226591558a-38b81%22	https://gamaan.org/wp-content/uploads/elementor/css/post-2042.css?ver=1704023434	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-2042f8e6.css	(from https://gamaan.org/gamaan-in-media/)
21:17:05	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22657402a2-e238%22	https://gamaan.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://gamaan.org/gamaan-in-media/)
21:17:06	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%22657402a2-2a5%22	https://gamaan.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://gamaan.org/gamaan-in-media/)
21:17:06	28392/28392	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:17:06%20GMT	https://gamaan.org/fa/%da%af%d9%85%d8%a7%d9%86-%d8%af%d8%b1-%d8%b1%d8%b3%d8%a7%d9%86%d9%87%d9%87%d8%a7/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%da%af%d9%85%d8%a7%d9%86-%d8%af%d8%b1-%d8%b1%d8%b3%d8%a7%d9%86%d9%87%d9%87%d8%a7/index.html	(from https://gamaan.org/gamaan-in-media/)
21:17:07	410293/410293	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:07%20GMT	https://gamaan.org/wp-json/wp/v2/pages/2042	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/2042.json	(from https://gamaan.org/gamaan-in-media/)
21:17:08	2116/2116	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:08%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fgamaan-in-media%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed92d2.json	(from https://gamaan.org/gamaan-in-media/)
21:17:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:17:08%20GMT	https://gamaan.org/?p=2042	C:/My%20Web%20Sites/UM/gamaan.org/indexdc22.html	(from https://gamaan.org/gamaan-in-media/)
21:17:09	2273/2273	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:17:09%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fgamaan-in-media%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed673c	(from https://gamaan.org/gamaan-in-media/)
21:17:10	9484/9484	---M--	200	added ('OK')	image/png	etag:%22303e10b529c349e7%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/12/abchome.png?fit=840%2C196&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/12/abchome1621.png	(from https://gamaan.org/gamaan-in-media/)
21:17:10	60318/60318	---M--	200	added ('OK')	image/png	etag:926a77f338e7ad46c2abfd9b98823e9c	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/WSJ_Logo.svg/2560px-WSJ_Logo.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/4/4a/WSJ_Logo.svg/2560px-WSJ_Logo.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:11	6276/6276	---M--	200	added ('OK')	image/png	etag:%22313bb27a1c5eb424%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/12/tilburg-university-logo-1.png?fit=837%2C228&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/12/tilburg-university-logo-10a7b.png	(from https://gamaan.org/gamaan-in-media/)
21:17:11	7788/7788	---M--	200	added ('OK')	image/png	etag:%22e62314b586e738f1%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/11/uu-logo-nl-geenwitruimte-e1667342425708.png?fit=300%2C95&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/11/uu-logo-nl-geenwitruimte-e1667342425708aa6f.png	(from https://gamaan.org/gamaan-in-media/)
21:17:12	46919/46919	---M--	200	added ('OK')	image/png	etag:514f81d1d42d9d278fa291ed0e211f1f	https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/The_Conversation_website_text_logo.svg/2560px-The_Conversation_website_text_logo.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/en/thumb/7/7c/The_Conversation_website_text_logo.svg/2560px-The_Conversation_website_text_logo.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:12	2913/2913	---M--	200	added ('OK')	image/png	etag:%227d536ed3b5cac468%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/11/5-30-8-logo.png?fit=600%2C64&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/11/5-30-8-logo1b9c.png	(from https://gamaan.org/gamaan-in-media/)
21:17:12	6460/6460	---M--	200	added ('OK')	image/png	etag:%22b927811b83722d8b%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/11/2560px-Deutsche_Welle_Logo.svg-e1667342343859.png?fit=400%2C108&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/11/2560px-Deutsche_Welle_Logo.svg-e16673423438599aa0.png	(from https://gamaan.org/gamaan-in-media/)
21:17:12	16829/16829	---M--	200	added ('OK')	image/jpeg	etag:%22a4b0d57f84a30515%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/11/national_interest_logo_0-e1667342063958.jpg?fit=492%2C236&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/11/national_interest_logo_0-e1667342063958855e.jpg	(from https://gamaan.org/gamaan-in-media/)
21:17:12	10370/10370	---M--	200	added ('OK')	image/jpeg	etag:%2259697bc13d66c085%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/11/download.jpeg?fit=533%2C94&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/11/downloada3d5.jpg	(from https://gamaan.org/gamaan-in-media/)
21:17:13	27305/27305	---M--	200	added ('OK')	image/png	etag:%22c5e44a608c96a496%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/09/daily-mirror-logo-1.png?fit=880%2C365&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/09/daily-mirror-logo-1ce08.png	(from https://gamaan.org/gamaan-in-media/)
21:17:14	64566/64566	---M--	200	added ('OK')	image/png	etag:%22563adc599770a7c5%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/09/Jerusalem-Strategic-Tribune_Logo.png?fit=3125%2C1522&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/09/Jerusalem-Strategic-Tribune_Logoad4c.png	(from https://gamaan.org/gamaan-in-media/)
21:17:14	5068/5068	---M--	200	added ('OK')	image/png	etag:%22db356049c0c478a4%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/09/The-Bulwark.png?fit=553%2C90&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/09/The-Bulwarkab70.png	(from https://gamaan.org/gamaan-in-media/)
21:17:15	6072/6072	---M--	200	added ('OK')	image/png	etag:%22514c16278b6b9ba3%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/newsweek.png?fit=1000%2C152&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/newsweek876e.png	(from https://gamaan.org/gamaan-in-media/)
21:17:16	80050/80050	---M--	200	added ('OK')	image/png	etag:%2230e92b711258912b%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/07/LSE-logo.png?fit=3484%2C1181&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/07/LSE-logoec61.png	(from https://gamaan.org/gamaan-in-media/)
21:17:16	35917/35917	---M--	200	added ('OK')	image/png	etag:%22249db63a4b73075b%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/07/Arab-News-logo.png?fit=4500%2C583&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/07/Arab-News-logo431d.png	(from https://gamaan.org/gamaan-in-media/)
21:17:16	7136/7136	---M--	200	added ('OK')	image/png	etag:%22dd3167ba0d03006b%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Iran-International-English-e1648579431597.png?fit=588%2C275&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Iran-International-English-e16485794315974c03.png	(from https://gamaan.org/gamaan-in-media/)
21:17:17	21144/21144	---M--	200	added ('OK')	image/png	etag:%22a0f73299da8a8663%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Just-the-News.png?fit=1505%2C421&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Just-the-News19c1.png	(from https://gamaan.org/gamaan-in-media/)
21:17:17	7175/7175	---M--	200	added ('OK')	image/png	etag:%22dc7bf2efd2f5ec16%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Middle-East-Institute-1.png?fit=405%2C222&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Middle-East-Institute-1ca30.png	(from https://gamaan.org/gamaan-in-media/)
21:17:17	6338/6338	---M--	200	added ('OK')	image/png	etag:%224d2d43ab3cc4f46e%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/The-Dispatch.png?fit=354%2C68&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/The-Dispatchf988.png	(from https://gamaan.org/gamaan-in-media/)
21:17:18	6229/6229	---M--	200	added ('OK')	image/png	etag:%228fe17b7e6de18ad7%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/AFPC.png?resize=150%2C150&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/AFPC465b.png	(from https://gamaan.org/gamaan-in-media/)
21:17:18	1104/1104	---M--	200	added ('OK')	image/png	etag:%228c939dc9d204ba4e%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/The-Hill.png?fit=215%2C215&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/The-Hill361e.png	(from https://gamaan.org/gamaan-in-media/)
21:17:18	186588/186588	---M--	200	added ('OK')	image/png	etag:36101fb91436c83b067d1e36412ec4f7	https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/TRT_World.svg/2560px-TRT_World.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/2/27/TRT_World.svg/2560px-TRT_World.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:19	196320/196320	---M--	200	added ('OK')	image/png	etag:26a2c90fa9f5ff7a283fa3d3eecd949c	https://upload.wikimedia.org/wikipedia/commons/8/86/Arab_news_Logo_L_Apr_2018.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/8/86/Arab_news_Logo_L_Apr_2018.png	(from https://gamaan.org/gamaan-in-media/)
21:17:19	59181/59181	---M--	200	added ('OK')	image/png	etag:f5d5e1f822cd1fb6e895a0abceb1e594	https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Atlantic-council-logo.svg/2880px-Atlantic-council-logo.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/en/thumb/d/de/Atlantic-council-logo.svg/2880px-Atlantic-council-logo.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:20	129916/129916	---M--	200	added ('OK')	image/png	etag:2c3fd4e82f6a90a02151e1eb89ee2fc9	https://upload.wikimedia.org/wikipedia/commons/d/d8/The_Georgetown_Voice_Logo.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/d/d8/The_Georgetown_Voice_Logo.png	(from https://gamaan.org/gamaan-in-media/)
21:17:20	65/65	---MC-	404	error ('File%20Not%20Found')	text/html	date:Thu,%2025%20Jan%202024%2017:17:20%20GMT	https://i0.wp.com/en.qantara.de/sites/all/themes/custom/qantara/qantara_logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/en.qantara.de/sites/all/themes/custom/qantara/qantara_logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:21	59758/59758	---M--	200	added ('OK')	image/png	etag:%221a2f953aabf61ba6%22	https://i0.wp.com/logos-download.com/wp-content/uploads/2016/09/The_Financial_Express_logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/logos-download.com/wp-content/uploads/2016/09/The_Financial_Express_logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:21	65/65	---MC-	403	error ('Forbidden')	text/html	date:Thu,%2025%20Jan%202024%2017:17:21%20GMT	https://i0.wp.com/www.dexigner.com/images/news/xw/25221.jpg?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.dexigner.com/images/news/xw/25221.f4eb45.delayed	(from https://gamaan.org/gamaan-in-media/)
21:17:23	78991/78991	---M--	200	added ('OK')	image/png	etag:6db5beb025cb5d0a6d822589dfb57def	https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Tony_Blair_Institute_for_Global_Change_logo.svg/1920px-Tony_Blair_Institute_for_Global_Change_logo.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/en/thumb/0/01/Tony_Blair_Institute_for_Global_Change_logo.svg/1920px-Tony_Blair_Institute_for_Global_Change_logo.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:23	73268/73268	---M--	200	added ('OK')	image/png	etag:%2210e62f765a47176b%22	https://i0.wp.com/eap-csf.eu/wp-content/uploads/NED-Logo-transparent-1.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/eap-csf.eu/wp-content/uploads/NED-Logo-transparent-1eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:23	3400/3400	---M--	200	added ('OK')	image/png	etag:%22a984b00525022063%22	https://i0.wp.com/mvoicesiran.com/wp-content/uploads/2020/09/1-3.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/mvoicesiran.com/wp-content/uploads/2020/09/1-3eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:24	14966/14966	---M--	200	added ('OK')	image/png	etag:%223227cb8a1e594952%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/The-Independent.png?fit=1500%2C271&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/The-Independent1f2e.png	(from https://gamaan.org/gamaan-in-media/)
21:17:24	117399/117399	---M--	200	added ('OK')	image/jpeg	etag:%226a5f596637048ca9%22	https://i0.wp.com/www.arabbritishcentre.org.uk/wp-content/uploads/2016/07/the-arab-weekly.jpg	C:/My%20Web%20Sites/UM/i0.wp.com/www.arabbritishcentre.org.uk/wp-content/uploads/2016/07/the-arab-weekly.jpg	(from https://gamaan.org/gamaan-in-media/)
21:17:25	7336/7336	---M--	200	added ('OK')	image/png	etag:%22ce0672b0712bf2f1%22	https://i0.wp.com/www.cips-cepi.ca/wp-content/uploads/2015/01/logo-cips.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.cips-cepi.ca/wp-content/uploads/2015/01/logo-cipseb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:26	16172/16172	---M--	200	added ('OK')	image/png	etag:%2209110dfbff3ed71b%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Economist.png?fit=1280%2C646&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Economistce1d.png	(from https://gamaan.org/gamaan-in-media/)
21:17:26	191266/191266	---M--	200	added ('OK')	image/png	etag:9ce9f2207eb1f3937a5e8770ba4a38f2	https://upload.wikimedia.org/wikipedia/commons/d/d1/DW_Logo_2012.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/d/d1/DW_Logo_2012.png	(from https://gamaan.org/gamaan-in-media/)
21:17:26	5661/5661	---M--	200	added ('OK')	image/png	etag:%22d964f12fa8fe81be%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Washington-Times.png?fit=718%2C79&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Washington-Times967d.png	(from https://gamaan.org/gamaan-in-media/)
21:17:27	31283/31283	---M--	200	added ('OK')	image/png	etag:%226118ae651d2d3c4a%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/07/Newsmax.png?fit=2560%2C395&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/07/Newsmaxa72c.png	(from https://gamaan.org/gamaan-in-media/)
21:17:28	9304/9304	---M--	200	added ('OK')	image/png	etag:%226770d9704ef4dd3c%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Asia-Times-1.png?fit=800%2C639&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Asia-Times-1b02b.png	(from https://gamaan.org/gamaan-in-media/)
21:17:28	6250/6250	---M--	200	added ('OK')	image/png	etag:%228646221351e812f8%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/The-Daily-Star.png?fit=506%2C99&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/The-Daily-Star531c.png	(from https://gamaan.org/gamaan-in-media/)
21:17:29	28659/28659	---M--	200	added ('OK')	image/png	etag:%22640a4d52540e0bb4%22	https://i0.wp.com/apsamena.org/wp-content/uploads/2019/04/mena-politics-newsletter-header-e1605244856648.png?fit=1080%2C286&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/apsamena.org/wp-content/uploads/2019/04/mena-politics-newsletter-header-e160524485664854c5.png	(from https://gamaan.org/gamaan-in-media/)
21:17:29	27823/27823	---M--	200	added ('OK')	image/png	etag:%224bc965d8bcf6d926%22	https://i0.wp.com/d32081hfx7ir9x.cloudfront.net/3531560dfe7dd3e3fae70fde186d9211/dist/img/logo-black.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/d32081hfx7ir9x.cloudfront.net/3531560dfe7dd3e3fae70fde186d9211/dist/img/logo-blackeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:30	30993/30993	---M--	200	added ('OK')	image/jpeg	etag:%22a880ecde7a2cd922%22	https://i0.wp.com/kayhanlife.com/wp-content/uploads/2017/12/KayhanLife-1044px.jpg?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/kayhanlife.com/wp-content/uploads/2017/12/KayhanLife-1044pxeb45.jpg	(from https://gamaan.org/gamaan-in-media/)
21:17:31	35226/35226	---M--	200	added ('OK')	image/png	etag:%22508ade2b4e4c5a8a%22	https://i0.wp.com/logos-download.com/wp-content/uploads/2016/12/Atlantic_Council_logo_logotype.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/logos-download.com/wp-content/uploads/2016/12/Atlantic_Council_logo_logotypeeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:31	6463/6463	---M--	200	added ('OK')	image/png	etag:%225e6d1012991cd7d0%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Open-Democracy-1.png?fit=400%2C46&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Open-Democracy-199cf.png	(from https://gamaan.org/gamaan-in-media/)
21:17:31	9553/9553	---M--	200	added ('OK')	image/png	etag:%22d2052062337c763f%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Alarabiya-English-2.png?fit=406%2C210&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Alarabiya-English-291c7.png	(from https://gamaan.org/gamaan-in-media/)
21:17:32	12099/12099	---M--	200	added ('OK')	image/png	etag:%22fcc5e19442070030%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/11/volkskrant_logo_zw-1024x192-1.png?fit=1024%2C192&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/11/volkskrant_logo_zw-1024x192-167be.png	(from https://gamaan.org/gamaan-in-media/)
21:17:32	18599/18599	---M--	200	added ('OK')	image/png	etag:%225d196a0ec5952fec%22	https://i0.wp.com/www.groene.nl/degroeneamsterdammer.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.groene.nl/degroeneamsterdammereb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:32	15104/15104	---M--	200	added ('OK')	image/png	etag:%2260b53ff7d7c1c31b%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/07/Nederlands_Dagblad.png?fit=1200%2C163&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/07/Nederlands_Dagblada3a9.png	(from https://gamaan.org/gamaan-in-media/)
21:17:33	115779/115779	---M--	200	added ('OK')	image/png	etag:4ad2c36c0018f6c3b6a0fbf0dce13105	https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Trouw_(2020-01-29).svg/2880px-Trouw_(2020-01-29).svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/4/43/Trouw_(2020-01-29).svg/2880px-Trouw_(2020-01-29).svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:34	46709/46709	---M--	200	added ('OK')	image/png	etag:%229d0c24649aff6aed%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/06/Trouw.png?fit=2560%2C623&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/06/Trouw3133.png	(from https://gamaan.org/gamaan-in-media/)
